ID,group,x_acc__sum_values,x_acc__median,x_acc__mean,x_acc__length,x_acc__standard_deviation,x_acc__variance,x_acc__root_mean_square,x_acc__maximum,x_acc__absolute_maximum,x_acc__minimum,y_acc__sum_values,y_acc__median,y_acc__mean,y_acc__length,y_acc__standard_deviation,y_acc__variance,y_acc__root_mean_square,y_acc__maximum,y_acc__absolute_maximum,y_acc__minimum,z_acc__sum_values,z_acc__median,z_acc__mean,z_acc__length,z_acc__standard_deviation,z_acc__variance,z_acc__root_mean_square,z_acc__maximum,z_acc__absolute_maximum,z_acc__minimum,x_acc__freezing_index,x_acc__central_frequency,x_acc__dominant_frequency,x_acc__amplitude,x_acc__relative_amplitude,x_acc__percentile25,x_acc__percentile50,x_acc__percentile75,y_acc__freezing_index,y_acc__central_frequency,y_acc__dominant_frequency,y_acc__amplitude,y_acc__relative_amplitude,y_acc__percentile25,y_acc__percentile50,y_acc__percentile75,z_acc__freezing_index,z_acc__central_frequency,z_acc__dominant_frequency,z_acc__amplitude,z_acc__relative_amplitude,z_acc__percentile25,z_acc__percentile50,z_acc__percentile75
tone094-1,1,-371.822,-0.059,-0.07171108968,5185,0.08957802847,0.008024223185,0.1147462573,0.18,0.48,-0.48,-3268.614,-0.641,-0.6303980714,5185,0.1734648686,0.03009006063,0.6538285624,0.082,1.367,-1.367,4195.251,0.809,0.8091130183,5185,0.1060679826,0.01125041693,0.8160357182,1.145,1.145,0.547,0.2103838617,2.750916038,0.78125,0.009350529114,0.2383271141,-0.129,-0.059,-0.012,0.5175131278,3.77325238,0.1953125,0.01918849942,0.2181901689,-0.703,-0.641,-0.586,0.4624551804,3.036409904,1.5625,0.00891852395,0.2263380523,0.73,0.809,0.855
tone094-2,1,-207.942,-0.063,-0.04790186593,4341,0.1018106388,0.01036540617,0.1125166429,0.75,0.75,-0.5,-2774.327,-0.613,-0.6390985948,4341,0.1248391472,0.01558481267,0.651177262,-0.059,1.789,-1.789,3547.177,0.824,0.8171336098,4341,0.1108998528,0.01229877736,0.824624832,1.863,1.863,0.324,0.2951523561,3.318639439,0.78125,0.01030443487,0.1872662314,-0.098,-0.063,0.02,0.5190286777,5.760636371,1.7578125,0.01379494493,0.1622480556,-0.684,-0.613,-0.582,0.4136064731,3.311816573,1.7578125,0.01382430673,0.1959457472,0.738,0.824,0.859
tone095-1,1,576.543,0.152,0.1524036479,3783,0.1054456131,0.01111877733,0.1853257921,0.492,0.492,-0.18,-3100.453,-0.801,-0.8195752049,3783,0.131910637,0.01740041617,0.8301228419,-0.555,1.57,-1.57,2225.253,0.602,0.5882244251,3783,0.08154968526,0.006650351167,0.5938504234,0.777,0.777,0.352,1.401640312,3.97770818,3.125,0.01218038162,0.2245393802,0.09,0.152,0.203,0.4463238337,4.356012368,2.1484375,0.03132178038,0.3203369763,-0.875,-0.801,-0.742,0.1916350939,2.806146644,2.1484375,0.01190455657,0.3894048513,0.551,0.602,0.645
tone095-2,1,565.181,0.164,0.1610202279,3510,0.1084403253,0.01175930415,0.1941309299,0.57,0.57,-0.352,-2899.056,-0.813,-0.8259418803,3510,0.1427613873,0.02038081372,0.8381890022,-0.516,1.73,-1.73,2028.695,0.59,0.5779757835,3510,0.09479568814,0.00898622249,0.5856980696,0.867,0.867,0.285,2.032852333,4.519857741,3.125,0.01685203839,0.2585503444,0.105,0.164,0.191,0.2694175904,4.126910609,2.1484375,0.04428461333,0.369258194,-0.879,-0.813,-0.75,0.1265432458,2.572576539,2.1484375,0.02148268132,0.4129431154,0.543,0.59,0.629
tone098-1,1,1582.457,0.234,0.2228812676,7100,0.08037422061,0.006460015339,0.2369305273,0.461,0.461,0.012,-5980.703,-0.844,-0.8423525352,7100,0.1118555272,0.01251165896,0.849746699,-0.434,1.395,-1.395,3551.808,0.496,0.5002546479,7100,0.1202773459,0.01446663994,0.5145107897,0.922,0.922,0.078,0.2077036603,2.616404142,0.9765625,0.008098325507,0.3003195238,0.16,0.234,0.289,2.602523352,4.459990958,0.1953125,0.004301149392,0.1114284652,-0.887,-0.844,-0.793,0.9355103246,2.395092789,0.1953125,0.005770474393,0.3432431785,0.449,0.496,0.547
tone098-2,1,1459.694,0.23,0.2182230528,6689,0.07102192899,0.005044114398,0.2294894663,0.426,0.426,-0.016,-5608.222,-0.828,-0.8384245777,6689,0.08956711078,0.008022267334,0.8431951374,-0.609,1.324,-1.324,3480.698,0.512,0.520361489,6689,0.08131265543,0.006611747932,0.5266762072,0.719,0.719,0.23,0.2400633661,2.607081044,0.9765625,0.009427834653,0.3692531544,0.164,0.23,0.273,2.510503571,5.067435947,3.90625,0.004320349334,0.1343399398,-0.871,-0.828,-0.785,0.9443452474,3.498629718,0.1953125,0.001779879922,0.1538525585,0.465,0.512,0.566
tone099-1,1,668.214,0.133,0.1163933113,5741,0.06626423055,0.00439094825,0.1339341299,0.457,0.457,-0.129,-114.271,-0.012,-0.01990437206,5741,0.09894347689,0.009789811618,0.1009256937,0.285,0.301,-0.301,5983.48,1.039,1.042236544,5741,0.05173945684,0.002676971394,1.043519998,1.414,1.414,0.883,0.2384956529,2.582524553,0.9765625,0.004228381525,0.2110427683,0.07,0.133,0.156,0.3588577508,2.669099062,1.7578125,0.0044360525,0.212509069,-0.074,-0.012,0.043,0.5167363839,3.077193934,1.7578125,0.003701294419,0.2585019841,1.012,1.039,1.059
tone099-2,1,707.55,0.145,0.1412275449,5010,0.07099209509,0.005039877565,0.1580667486,0.465,0.465,-0.113,39.297,0.016,0.007843712575,5010,0.0635484517,0.004038405714,0.06403069218,0.176,0.258,-0.258,5220.806,1.035,1.042077046,5010,0.05261876266,0.002768734184,1.043404669,1.309,1.309,0.91,0.2858283669,2.781950857,0.9765625,0.007667205659,0.2953500113,0.09,0.145,0.188,0.482952795,3.892390477,1.953125,0.004108640605,0.2563402574,-0.031,0.016,0.047,0.5987152912,3.151732941,1.953125,0.005336435434,0.3321806765,1.012,1.035,1.059
tone100-1,1,-147.898,-0.027,-0.03380525714,4375,0.1179633881,0.01391536093,0.1227116797,0.504,0.504,-0.348,-1143.2,-0.176,-0.2613028571,4375,0.2302455791,0.05301302668,0.3482703114,0.176,0.773,-0.773,4351.334,1.008,0.9945906286,4375,0.1464438637,0.02144580522,1.005314042,1.422,1.422,0.668,0.2539538148,2.972926624,0.9765625,0.01023588198,0.1635923515,-0.121,-0.027,0.031,0.2600713523,1.787724833,0.1953125,0.01973981927,0.2220282081,-0.387,-0.176,-0.105,0.2085418566,2.447200311,1.953125,0.024009631,0.308983287,0.855,1.008,1.078
tone100-2,1,-47.723,-0.039,-0.01281498389,3724,0.1159895125,0.013453567,0.1166952905,0.531,0.531,-0.402,-292.927,-0.078,-0.07865923738,3724,0.1034419525,0.01070023753,0.1299519648,0.273,0.488,-0.488,3926.126,1.055,1.054276584,3724,0.1025348034,0.01051338591,1.059250916,1.457,1.457,0.727,0.2770112125,3.430435617,0.9765625,0.01328345732,0.2046378166,-0.07,-0.039,0.043,0.2758857163,3.052244832,1.953125,0.01522302222,0.2947272631,-0.133,-0.078,-0.023,0.2412007193,3.062992732,1.953125,0.02324266262,0.3768334166,1,1.055,1.086
tone101-1,1,570.028,0.141,0.1256121639,4538,0.08156384587,0.006652660954,0.1497700794,0.387,0.387,-0.172,-152.94,-0.008,-0.0337020714,4538,0.1225554184,0.01501983059,0.1271049181,0.254,0.352,-0.352,4727.453,1.035,1.041748127,4538,0.07248089536,0.005253480192,1.044266556,1.367,1.367,0.871,0.7817543409,3.52730342,2.9296875,0.006320799891,0.1855143382,0.078,0.141,0.168,0.2395926368,2.992562308,1.953125,0.009419699539,0.2356791798,-0.105,-0.008,0.039,0.4802280831,3.210648772,1.953125,0.01023222891,0.3450599413,1,1.035,1.066
tone101-2,1,519.4,0.129,0.1255499154,4137,0.08331096235,0.006940716447,0.1506767988,0.414,0.414,-0.195,82.986,0.027,0.02005946338,4137,0.079609716,0.006337706882,0.08209804476,0.258,0.309,-0.309,4331.103,1.043,1.046918782,4137,0.06870310533,0.004720116681,1.04917065,1.316,1.316,0.867,1.82496347,3.715478591,3.125,0.007053708957,0.1996903894,0.082,0.129,0.172,0.2475017171,4.103673904,2.1484375,0.007952686969,0.2964886639,-0.016,0.027,0.066,0.304606807,3.073936565,2.1484375,0.01103394588,0.4181591463,1.008,1.043,1.07
tone102-1,1,311.814,0.063,0.0650696995,4792,0.07821398284,0.006117427112,0.1017422867,0.324,0.324,-0.211,-3264.215,-0.676,-0.6811800918,4792,0.1524959081,0.023255002,0.6980410586,-0.18,1.328,-1.328,3686.558,0.754,0.7693151085,4792,0.1092468623,0.01193487692,0.7770332124,1.297,1.297,0.492,0.2449187085,2.292905643,0.78125,0.006110071694,0.2361878977,0,0.063,0.137,0.9005317119,3.096975681,1.7578125,0.01495908724,0.1812476757,-0.777,-0.676,-0.582,0.1642924065,2.268322151,1.7578125,0.01021609187,0.2822724593,0.684,0.754,0.859
tone102-2,1,292.575,0.043,0.06414711686,4561,0.06097302858,0.003717710214,0.0885017673,0.281,0.281,-0.137,-3368.103,-0.715,-0.7384571366,4561,0.1009824312,0.01019745141,0.7453297217,-0.48,1.156,-1.156,3289.688,0.711,0.7212646349,4561,0.08073847873,0.006518701948,0.7257695058,0.996,0.996,0.512,0.2894297619,2.79730445,0.9765625,0.003203218505,0.2008894869,0.02,0.043,0.109,0.6872331486,3.352291579,1.7578125,0.01584618401,0.300500393,-0.777,-0.715,-0.668,0.09682885562,2.636504476,1.7578125,0.01201777137,0.3950100209,0.664,0.711,0.781
001-1,0,-66.583,-0.027,-0.01227336406,5425,0.1081995627,0.01170714536,0.108893438,0.41,0.449,-0.449,-2484.19,-0.426,-0.4579152074,5425,0.1844951278,0.03403845217,0.4936849089,0.086,1.133,-1.133,4975.013,0.93,0.9170530876,5425,0.1170250599,0.01369486465,0.9244897133,1.293,1.293,0.523,0.1412156402,1.45725064,0.5859375,0.01418070856,0.2321792718,-0.066,-0.027,0.051,0.2259812382,1.942535212,0.1953125,0.01956161676,0.2056226577,-0.648,-0.426,-0.32,0.4428963319,2.089876634,0.1953125,0.005279589768,0.1390343783,0.824,0.93,1
001-2,0,-80.816,-0.016,-0.01835475812,4403,0.0954611527,0.009112831676,0.09720971567,0.293,0.34,-0.34,-2123.674,-0.477,-0.4823243243,4403,0.1743341851,0.0303924081,0.5128636875,0.102,1.191,-1.191,3988.314,0.902,0.9058173972,4403,0.1087752552,0.01183205614,0.9123251686,1.176,1.176,0.652,0.1399280582,1.807247854,0.78125,0.01011850669,0.2324759207,-0.074,-0.016,0.055,0.2797511189,2.170211082,0.1953125,0.02422571064,0.237814334,-0.621,-0.477,-0.344,0.4241152897,2.012777242,0.1953125,0.006278254694,0.1776685351,0.832,0.902,0.984
002-1,0,61.226,0.016,0.01617595773,3785,0.09573332458,0.009164869435,0.09709032415,0.301,0.301,-0.242,-2945.303,-0.789,-0.7781513871,3785,0.1160554851,0.01346887563,0.7867581946,-0.57,1.355,-1.355,2465.873,0.633,0.6514856011,3785,0.1012519171,0.01025195072,0.6593067868,0.992,0.992,0.422,0.1635444658,2.033084477,0.9765625,0.0165891685,0.3487875869,-0.055,0.016,0.074,0.3237100512,3.446143597,1.953125,0.02930560536,0.3659791428,-0.805,-0.789,-0.699,0.07358810405,2.184632733,1.953125,0.03115848398,0.5155337736,0.605,0.633,0.707
002-2,0,110.3,0.027,0.02969044415,3715,0.09313838965,0.008674759626,0.09775623816,0.309,0.309,-0.184,-2916.325,-0.797,-0.785013459,3715,0.1213143801,0.01471717882,0.7943319895,-0.563,1.293,-1.293,2386.689,0.625,0.642446568,3715,0.1034664101,0.01070529802,0.6507248963,0.98,0.98,0.398,0.3064907617,2.250732631,0.9765625,0.0145793411,0.3319188718,-0.039,0.027,0.078,0.2446987624,3.466896142,1.953125,0.03076047342,0.3617533433,-0.816,-0.797,-0.699,0.05199823469,2.210888227,1.953125,0.03141800828,0.5012734918,0.602,0.625,0.695
003-1,0,152.209,0.039,0.03651847409,4168,0.1425885543,0.02033149582,0.1471906749,0.598,0.598,-0.434,-3347.867,-0.801,-0.8032310461,4168,0.1773006995,0.03143553803,0.8225665027,-0.316,1.832,-1.832,2623.371,0.621,0.6294076296,4168,0.1185454273,0.01405301834,0.6404740295,1.105,1.105,0.363,0.7971069405,2.846925292,0.9765625,0.0246195356,0.2199605618,-0.063,0.039,0.105,0.7493012092,5.001080327,2.1484375,0.03770287388,0.2114649703,-0.836,-0.801,-0.719,0.2135537186,2.558064237,2.1484375,0.02857654594,0.3732863798,0.57,0.621,0.68
003-2,0,194.491,0.047,0.04562303542,4263,0.1504631845,0.02263916988,0.1572279595,0.621,0.621,-0.547,-3414.896,-0.801,-0.8010546563,4263,0.1857201618,0.03449197848,0.8223019767,-0.387,1.938,-1.938,2688.1,0.621,0.6305653296,4263,0.1231923841,0.01517636349,0.6424865745,1.105,1.105,0.359,1.001373753,3.034722755,0.9765625,0.02627241079,0.2034855662,-0.051,0.047,0.113,0.7602902855,5.160498924,2.1484375,0.0464638574,0.227485273,-0.836,-0.801,-0.713,0.2211149572,2.66308829,2.1484375,0.03407023666,0.399179114,0.566,0.621,0.684
004-1,0,479.395,0.133,0.1129849163,4243,0.1186192055,0.01407051592,0.1638172983,0.461,0.461,-0.207,-3001.929,-0.723,-0.7075015319,4243,0.150044805,0.02251344349,0.7232370712,-0.262,1.422,-1.422,3021.486,0.684,0.7121107707,4243,0.1426216471,0.02034093423,0.7262524932,1.199,1.199,0.422,0.2194328964,1.932817391,0.78125,0.009169064181,0.1974437406,0.043,0.133,0.191,0.3666209136,2.901832854,1.7578125,0.01799613385,0.2264476518,-0.777,-0.723,-0.641,0.2274976517,1.927873793,1.7578125,0.03116221297,0.3694667448,0.613,0.684,0.805
004-2,0,640.605,0.148,0.1262027187,5076,0.1112592426,0.01237861907,0.1682431136,0.426,0.426,-0.238,-3704.98,-0.758,-0.7299014972,5076,0.1370232697,0.01877537643,0.7426517166,-0.195,1.258,-1.258,3485.729,0.641,0.6867078408,5076,0.1259996683,0.01587591642,0.6981715943,1.063,1.063,0.445,0.1109845102,1.361227223,0.78125,0.01549502246,0.2601228761,0.047,0.148,0.199,0.4441345217,2.314570765,0.1953125,0.01361953796,0.1922280709,-0.793,-0.758,-0.68,0.2181692015,1.557562811,1.5625,0.01371818301,0.2211057358,0.605,0.641,0.759
005-1,0,-372.517,-0.105,-0.1075085137,3465,0.0798057237,0.006368953535,0.1338918745,0.148,0.445,-0.445,-3109.802,-0.902,-0.8974897547,3465,0.1938294619,0.03756986028,0.9181817467,-0.48,1.672,-1.672,1650.336,0.465,0.4762874459,3465,0.13105056,0.01717424927,0.4939878342,0.988,0.988,0.176,1.119917512,4.182123936,3.125,0.003557438818,0.1077010399,-0.137,-0.105,-0.063,0.07244997049,2.894188005,1.953125,0.0913653548,0.3903960855,-0.941,-0.902,-0.793,0.2153170353,2.582903342,1.953125,0.03502369939,0.3367946164,0.418,0.465,0.535
005-2,0,-315.272,-0.098,-0.09218479532,3420,0.08060153092,0.006496606786,0.1224526164,0.152,0.535,-0.535,-3112.456,-0.902,-0.9100748538,3420,0.2030353359,0.04122334761,0.9324481686,-0.426,1.77,-1.77,1553.547,0.453,0.4542535088,3420,0.1245860575,0.01552168573,0.4710285936,0.902,0.902,0.152,1.780123865,4.508805434,3.125,0.005502409136,0.1610164149,-0.125,-0.098,-0.047,0.06654743639,2.970062612,2.1484375,0.1183259419,0.4681468063,-0.953,-0.902,-0.824,0.2045280773,2.697589399,2.1484375,0.03681629961,0.4148230277,0.391,0.453,0.5
006-1,0,-251.71,-0.059,-0.06289605197,4002,0.08860481523,0.007850813283,0.1086587624,0.328,0.469,-0.469,-3572.181,-0.914,-0.8925989505,4002,0.1194542576,0.01426931967,0.9005566091,-0.563,1.352,-1.352,1984.255,0.48,0.4958158421,4002,0.1042207361,0.01086196184,0.5066510743,0.879,0.879,0.273,0.4929294378,2.715443994,0.78125,0.005480838176,0.1263830446,-0.102,-0.059,-0.023,0.1177019442,2.647333561,1.7578125,0.03717002084,0.4456140033,-0.953,-0.914,-0.82,0.2290080806,2.257707504,1.7578125,0.01527413953,0.3683013253,0.406,0.48,0.563
006-2,0,-246.487,-0.051,-0.06086098765,4050,0.08460303928,0.007157674256,0.1042196434,0.316,0.449,-0.449,-3606.807,-0.918,-0.8905696296,4050,0.1272639785,0.01619612021,0.8996167992,-0.563,1.406,-1.406,2018.417,0.469,0.4983745679,4050,0.1131022205,0.01279211229,0.5110472798,0.949,0.949,0.27,0.5325481073,3.014823321,0.9765625,0.005149384727,0.1241166005,-0.105,-0.051,-0.023,0.1214752463,2.701913877,1.7578125,0.04176965492,0.4217152168,-0.949,-0.918,-0.813,0.1944640442,2.23484112,1.7578125,0.02064393161,0.372312103,0.414,0.469,0.566
007-1,0,-232.471,-0.074,-0.06552170237,3548,0.109167462,0.01191753476,0.1273209654,0.426,0.637,-0.637,-3007.667,-0.863,-0.8477077227,3548,0.1498119376,0.02244361666,0.860843772,-0.363,1.508,-1.508,1977.067,0.52,0.5572342165,3548,0.1385998295,0.01920991273,0.5742124038,1.121,1.121,0.301,0.5215660305,3.272438386,0.9765625,0.01116939436,0.1741534322,-0.117,-0.074,-0.004,0.1845980044,3.148957127,1.953125,0.0503650854,0.3816054505,-0.914,-0.863,-0.738,0.1429382611,2.186363319,1.953125,0.04329330294,0.4024755524,0.461,0.52,0.637
007-2,0,-346.521,-0.078,-0.09059372549,3825,0.1029883992,0.01060661037,0.1371635282,0.32,0.496,-0.496,-3188.569,-0.852,-0.8336128105,3825,0.138522936,0.01918860381,0.8450437394,-0.551,1.398,-1.398,2198.606,0.539,0.5747989542,3825,0.1233963553,0.0152266605,0.5878949722,1.102,1.102,0.32,0.3505275914,2.958718721,0.9765625,0.008887876317,0.1600392234,-0.141,-0.078,-0.031,0.3026907055,3.308528427,1.953125,0.03472874333,0.3352119405,-0.891,-0.852,-0.73,0.1224951346,2.191819406,1.953125,0.03108730899,0.4120727595,0.496,0.539,0.652
009-1,0,112.777,0.031,0.03113666483,3622,0.07221790327,0.005215425552,0.07864424613,0.313,0.313,-0.281,-3171.193,-0.918,-0.875536444,3622,0.1477783036,0.02183842703,0.8879203183,-0.469,1.461,-1.461,1834.098,0.438,0.5063771397,3622,0.1608481445,0.02587212557,0.5313096397,1.027,1.027,0.094,0.3781614677,2.896386128,0.9765625,0.006770392607,0.2401906424,-0.008,0.031,0.066,0.1847792063,2.731164355,1.7578125,0.03197071056,0.3042169339,-0.938,-0.918,-0.773,0.4209590507,2.237723333,1.7578125,0.02605775461,0.261085153,0.41,0.438,0.59
009-2,0,81.026,0.012,0.02240763274,3616,0.08666112281,0.007510150207,0.08951118485,0.383,0.383,-0.316,-3129.238,-0.914,-0.865386615,3616,0.1611289158,0.02596252752,0.8802593487,-0.41,1.395,-1.395,1884.607,0.453,0.5211855642,3616,0.1712969806,0.02934265555,0.5486137511,1.137,1.137,0.086,0.3788161372,2.807662746,0.9765625,0.006318317841,0.2035065774,-0.023,0.012,0.07,0.2106856532,2.590941718,1.953125,0.03508905467,0.2907421661,-0.934,-0.914,-0.758,0.4966711551,2.239988472,1.7578125,0.02614194575,0.2185017379,0.422,0.453,0.625
010-1,0,817.545,0.223,0.215654181,3791,0.08878302865,0.007882426175,0.2332148193,0.484,0.484,-0.043,-2719.36,-0.734,-0.7173199683,3791,0.114055937,0.01300875676,0.7263309809,-0.484,1.219,-1.219,2524.376,0.637,0.6658865735,3791,0.1071114459,0.01147286184,0.6744462844,1.078,1.078,0.465,0.1366200186,1.912110936,0.78125,0.01523677087,0.3689745237,0.156,0.223,0.277,0.2624778672,3.338604739,1.7578125,0.02220686091,0.3029976225,-0.75,-0.734,-0.637,0.2165681718,2.349464166,1.7578125,0.02510845316,0.3931332794,0.609,0.637,0.719
010-2,0,839.302,0.227,0.2205787122,3805,0.09027991756,0.008150463515,0.2383389011,0.488,0.488,0.004,-2687.642,-0.727,-0.7063448095,3805,0.1182230143,0.01397668111,0.7161701411,-0.426,1.262,-1.262,2572.646,0.641,0.6761224704,3805,0.1129430647,0.01275613586,0.6854908686,1.113,1.113,0.465,0.1677736784,2.03229082,0.78125,0.01580835431,0.369778537,0.152,0.227,0.281,0.2332286233,3.603947553,1.7578125,0.02184652779,0.2893623255,-0.75,-0.727,-0.625,0.1696920373,2.289355256,1.7578125,0.02703627026,0.3892674782,0.617,0.641,0.742
011-1,0,384.812,0.09,0.1100720824,3496,0.1271246053,0.01616066528,0.1681562625,0.672,0.672,-0.406,-3187.072,-0.938,-0.9116338673,3496,0.1706749954,0.02912995405,0.9274730519,-0.391,1.801,-1.801,1487.804,0.379,0.4255732265,3496,0.1468995859,0.02157948834,0.4502133489,1.043,1.043,0.133,2.468530818,4.566161242,3.3203125,0.01032464165,0.1231109373,0.047,0.09,0.176,0.1763863827,3.510983378,2.1484375,0.0671132521,0.3918607476,-0.961,-0.938,-0.832,0.607719985,3.074944011,2.1484375,0.03418368026,0.2755044249,0.355,0.379,0.449
011-2,0,395.904,0.09,0.1170274904,3383,0.1251789407,0.0156697672,0.1713627752,0.723,0.723,-0.508,-3082.494,-0.941,-0.9111717411,3383,0.1846857996,0.03410884458,0.9297003745,-0.305,1.754,-1.754,1444.331,0.379,0.4269379249,3383,0.1699855873,0.0288950999,0.4595335588,1.16,1.16,-0.008,3.596342922,4.849952527,3.3203125,0.01154053522,0.1450240747,0.063,0.09,0.1895,0.1058763507,3.475128216,2.1484375,0.07861022932,0.3924214099,-0.967,-0.941,-0.84,0.5681839556,3.075520637,2.1484375,0.0474974549,0.2926935091,0.348,0.379,0.438
012-1,0,-104.091,-0.02,-0.02686219355,3875,0.09413489622,0.008861378687,0.09789257443,0.289,0.375,-0.375,-2456.11,-0.648,-0.6338348387,3875,0.128115839,0.01641366821,0.6466531303,-0.285,1.352,-1.352,3143.67,0.77,0.8112696774,3875,0.128471323,0.01650488082,0.8213789444,1.164,1.164,0.551,0.2172878498,3.084236753,0.9765625,0.009295837594,0.2342413991,-0.078,-0.02,0.023,0.652235853,5.245955989,1.953125,0.02286390027,0.265128646,-0.691,-0.648,-0.531,0.0635629126,2.590976901,1.953125,0.05020220445,0.5493136347,0.746,0.77,0.883
012-2,0,-57.689,-0.027,-0.01547036739,3729,0.09404737823,0.008844909353,0.095311288,0.313,0.352,-0.352,-2358.991,-0.656,-0.6326068651,3729,0.1374887983,0.01890316966,0.6473751736,-0.27,1.371,-1.371,3028.026,0.773,0.8120209171,3729,0.1423168184,0.02025407679,0.8243979905,1.234,1.234,0.5,0.4604900152,3.595224195,2.9296875,0.009391688121,0.2116574727,-0.063,-0.027,0.035,0.5211116965,5.486213421,1.953125,0.02628147317,0.2592638879,-0.691,-0.656,-0.527,0.07197452358,2.610434805,1.953125,0.05970283295,0.5229678717,0.746,0.773,0.887
014-1,0,-195.959,-0.043,-0.05279067888,3712,0.1214866318,0.01475900171,0.1324607772,0.348,0.496,-0.496,-1959.302,-0.566,-0.5278292026,3712,0.1967143308,0.03869652794,0.5632940573,0.078,1.359,-1.359,3296.213,0.855,0.8879884159,3712,0.1194151387,0.01425997535,0.8959818091,1.355,1.355,0.613,0.5684110077,3.607326707,2.734375,0.01440326448,0.1976469907,-0.102,-0.043,0.004,0.5732241851,4.055334627,1.953125,0.04416547717,0.209002786,-0.613,-0.566,-0.391,0.1186402173,2.452280529,1.953125,0.0301296315,0.3813162848,0.824,0.855,0.969
014-2,0,-161.018,-0.047,-0.04314523044,3732,0.1266743312,0.0160463862,0.1338203912,0.422,0.594,-0.594,-1962.577,-0.5645,-0.5258780815,3732,0.1941434478,0.03769167833,0.5605706333,0.023,1.32,-1.32,3314.603,0.844,0.8881572883,3732,0.1251648245,0.0156662333,0.8969334435,1.305,1.305,0.617,0.5964468074,3.571539623,2.9296875,0.01391575421,0.1729735862,-0.094,-0.047,0.012,0.4940400816,3.885195798,1.953125,0.04242370495,0.222240047,-0.621,-0.5645,-0.391,0.1278082296,2.523352413,1.953125,0.03302414722,0.4024082097,0.82,0.844,0.974
015-1,0,5.085,-0.012,0.001577233251,3224,0.1278627263,0.01634887679,0.1278724539,0.684,0.684,-0.566,-2840.32,-0.914,-0.8809925558,3224,0.192802001,0.03717261161,0.9018428328,-0.449,1.984,-1.984,1651.065,0.461,0.5121169355,3224,0.1245809961,0.0155204246,0.5270523505,0.984,0.984,0.324,1.041275576,3.777459686,0.9765625,0.01438086587,0.1708980667,-0.023,-0.012,0.043,0.4311568223,4.552811783,1.953125,0.05180999522,0.2422089627,-0.934,-0.914,-0.75,0.3088394966,2.905442879,1.953125,0.02107429391,0.2964137026,0.43,0.461,0.559
015-2,0,137.386,0.039,0.03510117527,3914,0.1176153669,0.01383337454,0.1227414642,0.398,0.398,-0.324,-3112.929,-0.813,-0.7953318855,3914,0.1198262154,0.01435832189,0.8043078578,-0.391,1.352,-1.352,2497.198,0.613,0.6380168625,3914,0.1113514267,0.01239914024,0.6476609122,1.051,1.051,0.352,0.2042442857,2.049378814,0.9765625,0.02712237065,0.365829727,-0.059,0.039,0.129,0.1960451885,3.022900762,1.953125,0.02858986053,0.3594392782,-0.863,-0.813,-0.699,0.25318884,2.350837782,1.953125,0.02365435309,0.3814829478,0.555,0.613,0.71
017-1,0,49.795,0,0.01546428571,3220,0.1231452267,0.01516474686,0.1241124127,0.73,0.73,-0.582,-2827.886,-0.914,-0.8782254658,3220,0.2004534551,0.04018158767,0.9008116099,-0.398,2.141,-2.141,1655.886,0.457,0.5142503106,3220,0.1253680968,0.0157171597,0.5293113844,1.035,1.035,0.32,1.215243801,4.131062623,0.9765625,0.01262185895,0.1583320912,-0.031,0,0.051,0.4720596423,4.85310551,1.953125,0.05115282598,0.2213685512,-0.93,-0.914,-0.746,0.2738794173,2.854261315,1.953125,0.02000988258,0.2954806523,0.434,0.457,0.566
017-2,0,112.39,0.023,0.02889203085,3890,0.1161982247,0.01350202742,0.1197362805,0.422,0.422,-0.367,-3192.756,-0.855,-0.8207598972,3890,0.1311647502,0.01720419171,0.8311744706,-0.523,1.449,-1.449,2350.869,0.566,0.6043365039,3890,0.1136094339,0.01290710347,0.6149225263,0.969,0.969,0.375,0.2606329923,2.29257977,0.9765625,0.02552438853,0.3557781668,-0.055,0.023,0.113,0.2548807719,3.25052907,1.953125,0.03291832315,0.3512460959,-0.887,-0.855,-0.711,0.2554390587,2.253258596,1.953125,0.02226893224,0.355907645,0.523,0.566,0.684
018-1,0,619.194,0.156,0.1595860825,3880,0.08448516805,0.007137743621,0.180569824,0.609,0.609,-0.141,-3532.696,-0.938,-0.9104886598,3880,0.1730065456,0.02993126482,0.926779836,-0.379,1.801,-1.801,1413.889,0.316,0.3644043814,3880,0.1624695614,0.02639635838,0.398982345,1.066,1.066,0.125,1.022963906,4.810660403,1.953125,0.002884906908,0.08620125245,0.121,0.156,0.18,0.9039353629,4.477700116,1.953125,0.03173975642,0.2068144174,-0.973,-0.938,-0.801,0.5899459386,2.580407804,0.1953125,0.01504456724,0.2175372491,0.254,0.316,0.461
018-2,0,636.2,0.16,0.1660663012,3831,0.08232525716,0.006777447966,0.185352271,0.555,0.555,-0.168,-3511.982,-0.926,-0.9167272253,3831,0.1661980559,0.02762179377,0.9316708643,-0.43,1.766,-1.766,1352.52,0.336,0.353046202,3831,0.1520170714,0.02310918998,0.3843836765,0.996,0.996,0.059,0.9845481596,4.761509494,2.9296875,0.004134162572,0.1168698397,0.129,0.16,0.188,0.6528908408,4.302740296,1.953125,0.03485511717,0.2459961405,-0.98,-0.926,-0.805,0.4826051864,2.561608084,0.1953125,0.01629498583,0.2373113812,0.246,0.336,0.422
