ID,group,x_acc__max,x_acc__min,x_acc__mean,x_acc__median,x_acc__std,x_acc__var,x_acc__sum,y_acc__max,y_acc__min,y_acc__mean,y_acc__median,y_acc__std,y_acc__var,y_acc__sum,z_acc__max,z_acc__min,z_acc__mean,z_acc__median,z_acc__std,z_acc__var,z_acc__sum,x_acc__freezing_index,x_acc__central_frequency,x_acc__dominant_frequency,x_acc__amplitude,x_acc__relative_amplitude,x_acc__percentile25,x_acc__percentile50,x_acc__percentile75,y_acc__freezing_index,y_acc__central_frequency,y_acc__dominant_frequency,y_acc__amplitude,y_acc__relative_amplitude,y_acc__percentile25,y_acc__percentile50,y_acc__percentile75,z_acc__freezing_index,z_acc__central_frequency,z_acc__dominant_frequency,z_acc__amplitude,z_acc__relative_amplitude,z_acc__percentile25,z_acc__percentile50,z_acc__percentile75
tone086-1,1,0.453,-0.949,-0.04988217213,-0.047,0.1722850194,0.0296821279,-146.055,0.805,-0.176,0.1809480874,0.154,0.1712628671,0.02933096963,529.816,1.523,0.637,1.00291974,0.98,0.1580308643,0.02497375406,2936.549,0.7973724402,3.785725446,1.3671875,0.03815135426,0.228234397,-0.141,-0.047,0.063,0.5579670634,5.091684916,2.5390625,0.007672931159,0.1437572455,0.074,0.154,0.247,0.1392830258,3.788289827,2.5390625,0.05162418699,0.3631136316,0.887,0.98,1.102
tone030-1,1,0.438,-0.609,-0.1190119483,-0.125,0.1417693441,0.02009854693,-488.068,-0.281,-1.668,-0.6670119483,-0.68,0.1905332212,0.03630290839,-2735.416,1.23,0.25,0.7709058766,0.777,0.1781280929,0.03172961748,3161.485,0.2939537184,2.939351105,0.9765625,0.01869513593,0.1942315634,-0.211,-0.125,-0.023,0.7969617666,6.007802638,0.1953125,0.006357053798,0.06762327234,-0.77,-0.68,-0.527,0.2959298354,2.462480143,1.953125,0.02955607737,0.264144283,0.629,0.777,0.926
tone064-2,1,0.469,-0.598,-0.1075872949,-0.121,0.1473768848,0.02171994619,-255.735,-0.367,-1.484,-0.8080786706,-0.801,0.1495639598,0.02236937807,-1920.803,1.316,0.105,0.6309141775,0.617,0.2036459413,0.0414716694,1499.683,0.9450113853,3.903628066,2.9296875,0.01835152431,0.1500875109,-0.188,-0.121,-0.02,0.3436471945,4.842300087,1.953125,0.03066245083,0.2652564685,-0.906,-0.801,-0.699,0.5961126746,3.283452205,1.953125,0.07636322856,0.3059493143,0.473,0.617,0.758
tone036-2,1,0.535,-0.324,0.1041155366,0.102,0.1520763871,0.02312722752,342.436,-0.184,-1.84,-0.8753508665,-0.863,0.1432379185,0.02051710131,-2879.029,0.969,0.305,0.5122824567,0.496,0.112704133,0.01270222159,1684.897,0.08444116035,2.194822213,0.9765625,0.03536957647,0.3099566391,-0.023,0.102,0.242,1.020166344,6.122220588,1.7578125,0.0130141798,0.130567805,-0.918,-0.863,-0.797,0.3197866547,2.6148439,1.7578125,0.01561303208,0.2991354169,0.422,0.496,0.582
tone078-2,1,0.602,-0.289,0.06174313346,0.055,0.1556665776,0.02423208337,159.606,-0.172,-1.332,-0.6350220503,-0.613,0.1441580522,0.02078154402,-1641.532,1.16,0.523,0.7976073501,0.781,0.12647296,0.01599540962,2061.815,0.1463562984,2.261075725,0.9765625,0.04213776206,0.3518042404,-0.055,0.055,0.16,0.5917918956,6.031316827,1.953125,0.0228724554,0.2026942587,-0.707,-0.613,-0.539,0.09978143025,2.65024226,1.953125,0.04136393879,0.4790233939,0.695,0.781,0.902
tone062-1,1,0.473,-0.145,0.1516182611,0.164,0.105996523,0.0112352629,486.543,-0.336,-1.199,-0.8243892178,-0.867,0.1856354095,0.03446050526,-2645.465,1.063,0.055,0.5241156123,0.477,0.2304079139,0.05308780677,1681.887,0.3646597915,2.99963607,2.734375,0.01023806245,0.1988291069,0.086,0.164,0.223,0.6646948278,2.633473179,0.1953125,0.008878723758,0.1959139495,-0.953,-0.867,-0.746,0.590912782,2.993771185,1.7578125,0.01635276033,0.2099161776,0.344,0.477,0.691
tone102-2,1,0.281,-0.137,0.07728790954,0.078,0.06472699025,0.004189583267,266.566,-0.48,-1.156,-0.7459080893,-0.715,0.1112693762,0.01238087409,-2572.637,0.996,0.512,0.7122157147,0.707,0.08534586979,0.007283917491,2456.432,0.2880204596,2.827363937,0.9765625,0.004486838371,0.2198240663,0.023,0.078,0.125,0.6744824977,3.350776441,1.7578125,0.02229651425,0.3102910187,-0.797,-0.715,-0.672,0.08577525891,2.647070286,1.7578125,0.01698242236,0.4169955228,0.645,0.707,0.77
tone080-2,1,0.547,-0.504,0.04965337871,0.027,0.1841823976,0.03392315557,102.137,-0.203,-1.164,-0.5669761789,-0.555,0.1690247027,0.02856935011,-1166.27,1.531,0.324,0.8439095771,0.828,0.2558549633,0.06546176225,1735.922,0.8596906153,2.699665802,3.125,0.03850178822,0.2081685042,-0.074,0.027,0.188,0.304791501,5.084960369,2.1484375,0.04150730572,0.2672630171,-0.668,-0.555,-0.438,0.1113114638,2.463919853,2.1484375,0.1994950878,0.4962514728,0.68,0.828,0.996
tone050-2,1,0.449,-0.25,0.0867946778,0.082,0.09194109404,0.008453164773,332.684,-0.539,-1.555,-0.7473349857,-0.734,0.1033235285,0.01067575153,-2864.535,1.152,0.496,0.6993081137,0.68,0.0905027467,0.00819074716,2680.448,0.5004238948,3.661244401,2.5390625,0.005941413694,0.1342035768,0.016,0.082,0.145,0.7996479609,7.093247182,1.7578125,0.009599733577,0.1560644386,-0.777,-0.734,-0.688,1.000382369,3.838810895,1.7578125,0.009618375652,0.2013361204,0.648,0.68,0.723
tone099-2,1,0.465,-0.113,0.1367167718,0.137,0.07830861953,0.006132239893,542.082,0.176,-0.258,0.009022698613,0.016,0.06742582716,0.004546242169,35.775,1.309,0.91,1.042909206,1.031,0.05905828697,0.00348788126,4135.135,0.2857710627,2.776120031,0.9765625,0.009565132951,0.298686814,0.074,0.137,0.199,0.4785787387,4.021813174,1.953125,0.005367689266,0.2759755118,-0.027,0.016,0.051,0.5696204203,3.122464778,1.953125,0.006844350389,0.3449698276,1.004,1.031,1.07
tone083-1,1,0.559,-0.344,0.09992413599,0.113,0.1145742363,0.01312725563,355.63,0.234,-1.016,-0.4518451812,-0.496,0.2065875529,0.042678417,-1608.117,1.379,0.59,0.9002506322,0.887,0.1344446559,0.0180753655,3203.992,1.574963796,4.37848577,3.125,0.01556458598,0.2391600734,0.035,0.113,0.168,0.6714332195,4.412636275,2.1484375,0.008778047476,0.1638837029,-0.582,-0.496,-0.387,0.4935306971,3.657608772,2.1484375,0.02084770591,0.2542411028,0.793,0.887,0.998
tone049-2,1,0.453,-0.313,0.03770557813,0.027,0.1157548706,0.01339919008,102.069,-0.227,-1.168,-0.5898134466,-0.578,0.1441467373,0.02077828189,-1596.625,1.211,0.57,0.8480531954,0.848,0.1267107302,0.01605560914,2295.68,1.179706003,4.089435774,2.9296875,0.01584615476,0.2508933395,-0.031,0.027,0.109,0.9761122405,4.920455492,1.953125,0.01663416017,0.1879592239,-0.668,-0.578,-0.508,0.2362397813,2.97994219,1.953125,0.03241763235,0.3791203893,0.75,0.848,0.934
tone053-1,1,0.531,-0.203,0.1039174509,0.105,0.1155434334,0.01335028501,386.469,0.605,-0.563,0.07586905082,0.047,0.1981258051,0.03925383465,282.157,1.406,0.809,1.031852649,1.031,0.08710705706,0.00758763939,3837.46,0.3032499943,2.809056049,0.9765625,0.0107233274,0.1711693332,0.027,0.105,0.18,0.3807104781,3.801912762,1.953125,0.01204626574,0.1480552125,-0.051,0.047,0.184,0.2480805862,3.201497999,1.953125,0.01084724441,0.2787514757,0.977,1.031,1.074
tone061-2,1,0.516,-0.363,-0.006537644202,-0.031,0.1471717978,0.02165953806,-21.535,0.168,-0.438,-0.1492965999,-0.141,0.106671932,0.01137890107,-491.783,1.383,0.805,1.047701275,1.041,0.1107093245,0.01225655453,3451.128,1.157330483,3.264856328,1.171875,0.02854272438,0.2352773124,-0.105,-0.031,0.082,0.651362752,4.299190218,2.34375,0.008243249375,0.1656535064,-0.23,-0.141,-0.074,0.1085667264,2.776852,2.34375,0.03061970187,0.4077070304,0.965,1.041,1.113
tone035-1,1,0.32,-0.16,0.05362748876,0.047,0.07439823659,0.005535097608,250.494,0.352,-0.352,-0.001084992507,-0.016,0.09735491182,0.009477978856,-5.068,1.234,0.891,1.0575076,1.055,0.04802072955,0.002305990467,4939.618,0.4786820885,2.865422918,1.171875,0.007083324895,0.2997308841,-0.004,0.047,0.109,0.8552461959,3.831751356,1.171875,0.002573570025,0.1473400083,-0.066,-0.016,0.051,1.158107345,4.353908592,2.1484375,0.001349629915,0.1120362989,1.027,1.055,1.082
tone101-1,1,0.387,-0.172,0.1171206697,0.117,0.09123768207,0.008324314629,405.706,0.254,-0.352,-0.008206120092,-0.004,0.1035024483,0.01071275681,-28.426,1.367,0.871,1.046781178,1.039,0.08153261596,0.006647567465,3626.05,0.8531451777,3.665709941,2.9296875,0.008855169314,0.1968044241,0.051,0.117,0.176,0.2463607984,3.966208582,1.953125,0.01327894663,0.3226831498,-0.078,-0.004,0.051,0.4735487469,3.21009872,1.953125,0.01432448459,0.3480967932,0.988,1.039,1.086
tone067-1,1,0.391,-0.34,0.05654189008,0.066,0.110784804,0.0122732728,168.721,-0.152,-1.16,-0.6102680965,-0.578,0.1288413717,0.01660009907,-1821.04,1.207,0.57,0.8466585121,0.852,0.1174918019,0.01380432351,2526.429,0.5940179056,3.394932481,2.9296875,0.0114976668,0.1750546023,-0.027,0.066,0.133,0.6506803387,5.700147881,1.953125,0.01863448878,0.2008052036,-0.684,-0.578,-0.527,0.1859812973,2.577942223,1.953125,0.03791444165,0.4426940922,0.758,0.852,0.914
tone029-1,1,0.172,-0.461,-0.1454249638,-0.137,0.1291384675,0.0166767438,-702.548,-0.402,-1.039,-0.7609196854,-0.766,0.09300208243,0.008649387337,-3676.003,0.965,0.426,0.6819178224,0.68,0.1089226352,0.01186414045,3294.345,0.06862241807,1.532836218,0.9765625,0.02691462919,0.3288422811,-0.258,-0.137,-0.035,1.056847921,3.843467038,0.9765625,0.002175687285,0.07307304375,-0.82,-0.766,-0.707,0.1126871243,2.107898026,1.7578125,0.01772026529,0.3648983014,0.598,0.68,0.77
tone033-2,1,1.363,0.156,0.7041022364,0.672,0.1845818869,0.03407047296,1763.072,0.277,-0.5,-0.03337979233,-0.031,0.1005918876,0.01011872785,-83.583,1.395,0.477,0.7407695687,0.719,0.1307941997,0.01710712267,1854.887,0.249409487,2.887202905,1.7578125,0.06103683329,0.4221696072,0.594,0.672,0.824,1.080197705,4.637732832,2.734375,0.005873241095,0.1268406274,-0.086,-0.031,0.027,1.168921452,3.942508667,1.7578125,0.0124173987,0.1855725268,0.637,0.719,0.837
tone001-1,1,0.215,-0.516,-0.07482878018,-0.082,0.1002822181,0.01005652326,-235.561,-0.059,-0.566,-0.2381540661,-0.227,0.0807721048,0.006524132913,-749.709,1.363,0.793,1.012932973,1.016,0.08922027962,0.007960258296,3188.713,0.833816335,3.230823958,0.9765625,0.0115655067,0.2081030679,-0.148,-0.082,-0.004,0.5747448412,4.976593421,2.1484375,0.00613991164,0.1987806435,-0.285,-0.227,-0.18,0.175547298,2.838818621,2.1484375,0.02082683892,0.4273236344,0.953,1.016,1.066
tone055-2,1,0.41,-0.348,-0.02591125868,-0.039,0.1104905808,0.01220816845,-85.844,0.195,-0.543,-0.160049502,-0.172,0.1346131376,0.01812069682,-530.244,1.297,0.848,1.037351645,1.031,0.07723391546,0.005965077697,3436.746,0.9945935548,3.110141437,3.125,0.01681806031,0.2705931296,-0.109,-0.039,0.047,0.2861804049,3.786564467,1.953125,0.009246945078,0.1957204849,-0.258,-0.172,-0.082,0.2477369178,3.235279852,2.1484375,0.01133522912,0.310776841,0.98,1.031,1.086
tone085-2,1,0.309,-0.297,0.01524433962,0.012,0.112380229,0.01262931587,48.477,-0.461,-1.145,-0.7119056604,-0.699,0.1057137006,0.0111753865,-2263.86,1.051,0.523,0.7339481132,0.73,0.09192024464,0.008449331374,2333.955,0.07625629023,2.229688103,0.9765625,0.01618952092,0.2680796278,-0.07,0.012,0.098,0.3837920064,3.648152625,1.7578125,0.01315503106,0.2473179387,-0.762,-0.699,-0.641,0.1103544757,2.38219649,1.7578125,0.01267896263,0.3290130486,0.664,0.73,0.797
tone019-1,1,1.367,0.305,0.6582892828,0.633,0.1594886684,0.02543663535,1633.874,0.336,-0.375,-0.01455640612,-0.016,0.09884303428,0.009769945426,-36.129,1.227,0.543,0.7713686543,0.746,0.1326557577,0.01759755005,1914.537,0.7640050143,5.090561795,1.953125,0.02930252736,0.2214853907,0.563,0.633,0.707,0.5218126848,4.342661464,2.9296875,0.01041183749,0.2341355961,-0.082,-0.016,0.039,0.2573872633,2.652006767,1.953125,0.03622050781,0.3913950546,0.66,0.746,0.863
tone057-1,1,0.359,-0.262,0.0784941514,0.063,0.1111746598,0.01235980499,355.657,0.609,-0.117,0.1236854999,0.098,0.1169299189,0.01367260592,560.419,1.457,0.75,1.04102825,1.027,0.09738404707,0.009483652623,4716.899,0.5702164935,2.784590545,1.171875,0.0213139221,0.3283923474,-0.012,0.063,0.168,1.085860648,4.582561406,0.1953125,0.002222718994,0.1185883592,0.047,0.098,0.16,0.2073282308,4.167697554,2.34375,0.0187678455,0.3641118155,0.973,1.027,1.094
tone087-1,1,0.102,-0.91,-0.2713452441,-0.262,0.1254386919,0.01573486542,-1078.326,-0.023,-0.855,-0.4652740312,-0.473,0.1412808195,0.01996026997,-1848.999,1.328,0.629,0.8735276799,0.859,0.1109891962,0.01231860168,3471.399,0.9005658069,4.052389031,3.125,0.01056825506,0.1645948671,-0.328,-0.262,-0.191,0.8783085621,3.163315174,0.1953125,0.01724086614,0.2391603302,-0.559,-0.473,-0.398,0.2797436681,3.363868231,2.1484375,0.01580222628,0.2706671563,0.789,0.859,0.945
tone065-2,1,0.332,-0.523,0.002699579028,0.008,0.1154291599,0.01332389095,7.054,-0.355,-1.5,-0.8256509759,-0.793,0.14251576,0.02031074184,-2157.426,1.094,0.414,0.6245285113,0.605,0.1082055944,0.01170845066,1631.893,0.450639793,3.579108719,0.9765625,0.01157016351,0.1935329294,-0.066,0.008,0.078,0.7430224837,6.697963029,1.953125,0.01575000567,0.1470424883,-0.875,-0.793,-0.742,0.2885138484,2.702024919,1.953125,0.01698597514,0.2779520835,0.543,0.605,0.688
tone031-1,1,0.367,-0.344,-0.03289910521,-0.031,0.09644430564,0.009301504091,-213.252,-0.109,-0.91,-0.4244544894,-0.418,0.08508510772,0.007239475555,-2751.314,1.234,0.77,0.9598770441,0.953,0.06147605639,0.003779305509,6221.923,0.31464614,2.147260927,0.5859375,0.01390497978,0.3239990481,-0.105,-0.031,0.043,0.7722284761,4.426527192,1.171875,0.002242531655,0.07689163942,-0.465,-0.418,-0.371,0.8920854772,3.312701655,1.3671875,0.002320876581,0.1230382318,0.918,0.953,0.992
tone063-1,1,0.426,-0.766,-0.07228838583,-0.059,0.1293085947,0.01672071267,-220.335,-0.309,-1.465,-0.7177083333,-0.703,0.181904599,0.03308928313,-2187.575,1.43,0.426,0.7370462598,0.707,0.1824932551,0.03330378814,2246.517,0.5877703861,4.052526044,2.734375,0.01033210192,0.124917508,-0.137,-0.059,0.008,0.374322256,5.256745663,1.7578125,0.02971440485,0.2544444885,-0.828,-0.703,-0.605,0.3951507892,3.112657804,1.7578125,0.05791470605,0.3717167684,0.582,0.707,0.871
tone079-2,1,0.141,-0.398,-0.141022217,-0.16,0.1053417817,0.01109689097,-603.011,0.043,-0.676,-0.2548898503,-0.254,0.1302262872,0.01695888588,-1089.909,1.195,0.785,0.9868168849,0.988,0.05926628504,0.003512492543,4219.629,0.1352211959,2.464154644,0.9765625,0.0181217202,0.3445979109,-0.227,-0.16,-0.051,0.6462060757,3.107553033,1.953125,0.01309276008,0.2299529179,-0.332,-0.254,-0.164,1.887438477,3.784520882,3.7109375,0.002314458879,0.1302688584,0.945,0.988,1.023
tone037-2,1,0.746,0.016,0.3156966719,0.316,0.1015258583,0.01030749991,996.023,-0.402,-1.18,-0.8249160063,-0.855,0.1615067084,0.02608441685,-2602.61,1.027,-0.086,0.4048142631,0.348,0.2337978759,0.05466144678,1277.189,0.7230799869,3.314202259,2.9296875,0.008799923424,0.1939167719,0.258,0.316,0.375,0.5312417012,2.202982926,0.1953125,0.009203278642,0.192530221,-0.934,-0.855,-0.746,0.5247573256,2.38506049,0.1953125,0.01601819944,0.2470895484,0.227,0.348,0.551
tone081-2,1,0.461,-0.141,0.1072988004,0.113,0.0938324235,0.008804523701,491.965,-0.191,-1.074,-0.5540287895,-0.551,0.1109380951,0.01230726095,-2540.222,1.262,0.645,0.8505088332,0.844,0.09787645351,0.009579800151,3899.583,0.3090617608,2.262621825,0.5859375,0.01360197946,0.3189549409,0.027,0.113,0.18,0.2686649528,2.998460533,1.171875,0.01282378868,0.2087861049,-0.613,-0.551,-0.48,0.2232295631,2.202095888,1.3671875,0.01411186508,0.2819057387,0.773,0.844,0.91
tone051-2,1,0.582,-0.32,0.1364262023,0.117,0.1286638186,0.01655437821,329.06,0.012,-1.184,-0.4914730514,-0.492,0.1748797196,0.03058291632,-1185.433,1.297,0.582,0.8995804312,0.906,0.1359852589,0.01849199062,2169.788,3.092539278,4.490756315,3.125,0.0208733956,0.2632441796,0.059,0.117,0.203,0.9925803155,5.639733209,2.1484375,0.01714382178,0.1500437079,-0.566,-0.492,-0.41,0.2831048675,2.827859364,2.1484375,0.0381304991,0.3850460011,0.793,0.906,1
tone082-1,1,0.484,-0.504,-0.0007667476571,-0.004,0.1369123443,0.01874499002,-2.209,-0.047,-1.234,-0.7937844498,-0.797,0.16633881,0.0276685997,-2286.893,1.094,0.313,0.6170756682,0.582,0.1745880126,0.03048097413,1777.795,0.4378030254,2.886222751,0.9765625,0.01948600071,0.2230414934,-0.086,-0.004,0.094,0.3404930505,3.615356882,1.953125,0.02101490505,0.2832653151,-0.895,-0.797,-0.719,0.2813006783,2.814214386,1.953125,0.04132030679,0.3388717672,0.477,0.582,0.73
tone098-2,1,0.426,-0.016,0.2151075949,0.23,0.07573850945,0.005736321813,1223.532,-0.609,-1.324,-0.8513588256,-0.836,0.08857472403,0.007845481737,-4842.529,0.711,0.23,0.5026126934,0.504,0.06849360788,0.004691374321,2858.861,0.243169059,2.634295468,0.9765625,0.01090420659,0.3827784175,0.152,0.23,0.277,2.528181134,5.122402702,3.90625,0.0051222425,0.1374258775,-0.883,-0.836,-0.797,0.9767513651,3.650513077,0.1953125,0.001669685936,0.1312234946,0.457,0.504,0.547
tone052-1,1,0.484,-0.277,0.1399981025,0.164,0.1298426244,0.0168591071,516.453,0.133,-1.508,-0.7334971537,-0.738,0.1800473849,0.0324170608,-2705.871,1.141,0.434,0.6814440228,0.672,0.1184022734,0.01401909834,2513.847,0.2027081939,2.734192436,0.9765625,0.03108086886,0.3724775886,0.023,0.164,0.242,0.7695220936,4.915400721,1.953125,0.01263795622,0.1632137911,-0.805,-0.738,-0.68,0.2374653571,2.717006115,1.953125,0.01280664157,0.3270105315,0.605,0.672,0.73
tone048-2,1,0.316,-0.234,0.02771457845,0.035,0.09622380682,0.009259021,94.673,-0.582,-1.125,-0.7720863583,-0.758,0.08365943568,0.006998901178,-2637.447,0.91,0.461,0.6782306792,0.676,0.06935285512,0.004809818514,2316.836,1.626671996,3.71491487,3.515625,0.009318415923,0.2063186229,-0.047,0.035,0.098,0.5027500292,4.738560767,2.34375,0.009259139775,0.2516161293,-0.816,-0.758,-0.715,0.5624451634,4.561350657,2.34375,0.004390489276,0.1899555395,0.629,0.676,0.723
tone034-1,1,0.43,-0.398,-0.02959361851,-0.027,0.09519377126,0.009061854088,-84.401,-0.07,-1.281,-0.6514824684,-0.652,0.2231990099,0.04981779801,-1858.028,1.25,0.398,0.7925,0.773,0.1428482392,0.02040561943,2260.21,0.757437959,5.007348639,2.734375,0.003878604769,0.1068373853,-0.082,-0.027,0.02,0.3179660289,2.730036551,1.7578125,0.0388311575,0.2830470825,-0.809,-0.652,-0.543,1.380361694,3.793583351,1.7578125,0.004425286675,0.08935063964,0.684,0.773,0.883
tone060-2,1,0.27,-0.66,-0.1352565359,-0.129,0.1093057105,0.01194773835,-413.885,0.324,-1.207,-0.4769633987,-0.477,0.2182682248,0.04764101795,-1459.508,1.516,0.598,0.9162820261,0.91,0.1227069715,0.01505700085,2803.823,0.8213475629,4.045831168,2.5390625,0.006531788277,0.1112030401,-0.191,-0.129,-0.074,0.2787734056,2.899500698,1.7578125,0.0528167712,0.3387528797,-0.617,-0.477,-0.348,1.869197778,4.7721176,1.7578125,0.006605619565,0.1043478103,0.836,0.91,0.984
tone100-1,1,0.504,-0.348,-0.02147039174,-0.023,0.129138225,0.01667668116,-70.702,0.176,-0.773,-0.2182235044,-0.176,0.1994543951,0.03978205574,-718.61,1.422,0.668,1.015736714,1.008,0.1483195283,0.02199868248,3344.821,0.2642344424,3.236297684,0.9765625,0.01405448574,0.1777352228,-0.121,-0.023,0.063,0.2898121961,2.220140323,1.953125,0.02031606141,0.2160441398,-0.301,-0.176,-0.074,0.2044049628,2.596989508,1.953125,0.03396779901,0.3405661032,0.906,1.008,1.121
tone032-2,1,0.191,-0.195,-0.02252171538,-0.031,0.07825330092,0.006123579105,-82.452,-0.383,-1.215,-0.6568735318,-0.629,0.1183842411,0.01401482854,-2404.814,1.219,0.613,0.8108363835,0.789,0.1104633819,0.01220215874,2968.472,0.1416528829,2.617127032,0.9765625,0.01209866114,0.3595974728,-0.09,-0.031,0.043,0.9139232047,4.246889924,1.953125,0.01595397589,0.2037601728,-0.688,-0.629,-0.59,0.6552391065,3.214681109,1.953125,0.01843552414,0.2706508493,0.727,0.789,0.859
tone028-1,1,0.414,-0.434,-0.007867868973,-0.012,0.1362319904,0.01855915522,-21.377,-0.215,-1.563,-0.6528053,-0.633,0.1814595688,0.03292757511,-1773.672,1.188,0.535,0.8025760029,0.781,0.138222542,0.01910547112,2180.599,0.2870246085,2.694519854,0.9765625,0.02710771353,0.2763228882,-0.102,-0.012,0.094,0.426640849,4.545939346,1.953125,0.04099348566,0.255986959,-0.723,-0.633,-0.551,0.201454555,2.611956991,1.953125,0.04017326247,0.4133417328,0.68,0.781,0.918
tone066-1,1,0.094,-0.371,-0.1105505314,-0.105,0.07419328352,0.00550464332,-572.099,-0.086,-0.801,-0.4861503382,-0.5,0.1149778495,0.01321990588,-2515.828,1.168,0.73,0.9235416425,0.926,0.07635723466,0.005830427286,4779.328,0.1200878242,2.236630787,2.34375,0.005850442591,0.2594163644,-0.168,-0.105,-0.055,0.3781466696,2.568014003,1.5625,0.006410899355,0.2756876854,-0.555,-0.5,-0.445,0.463472357,3.150821344,1.5625,0.007548218598,0.3219714005,0.859,0.926,0.977
tone054-2,1,0.355,-0.355,0.07428244788,0.082,0.09682800496,0.009375662544,220.916,-0.039,-1.031,-0.4149001345,-0.406,0.1280243146,0.01639022514,-1233.913,1.34,0.695,0.9617733692,0.961,0.1114284605,0.0124163018,2860.314,0.5293772022,3.604956257,0.78125,0.008191024542,0.168131231,0,0.082,0.145,0.5850295885,6.22655825,1.7578125,0.0143997667,0.1993336564,-0.488,-0.406,-0.34,0.1809906126,2.658613773,1.7578125,0.03422349929,0.4715609052,0.871,0.961,1.039
tone084-2,1,0.379,-0.559,-0.0376798151,-0.047,0.1348887589,0.01819497729,-122.271,0.527,-0.234,0.08841633282,0.082,0.1285978789,0.01653741447,286.911,1.488,0.684,1.023730046,1.012,0.1617577361,0.0261655652,3322.004,0.7963829577,2.916810235,1.171875,0.02832569322,0.2851190755,-0.113,-0.047,0.055,0.4383652971,3.811067229,2.34375,0.01194463386,0.208875824,-0.008,0.082,0.176,0.08185084504,2.89597922,2.34375,0.07204822107,0.4675458715,0.91,1.012,1.121
004-1,0,0.426,-0.238,0.1171351286,0.125,0.120577347,0.0145388966,487.165,-0.195,-1.258,-0.7172147151,-0.734,0.148343208,0.02200570737,-2982.896,1.063,0.445,0.7008740082,0.668,0.1349532262,0.01821237325,2914.935,0.1070983464,1.420304902,0.78125,0.01995748095,0.2893159088,0.027,0.125,0.211,0.4527178679,2.624858323,0.390625,0.01262543559,0.1705326814,-0.793,-0.734,-0.664,0.2131932861,1.700923558,1.5625,0.01735771495,0.2564869941,0.594,0.668,0.793
002-2,0,0.309,-0.184,0.03108665377,0.043,0.1115536713,0.01244422159,80.359,-0.563,-1.293,-0.7772363636,-0.758,0.1446658402,0.02092820533,-2009.156,0.98,0.398,0.6517980658,0.656,0.122765862,0.01507145688,1684.898,0.3085289222,2.2584759,0.9765625,0.02142889911,0.3362432968,-0.066,0.043,0.121,0.2437336181,3.494551197,1.953125,0.04601288437,0.3725178927,-0.848,-0.758,-0.668,0.04840475301,2.221603466,1.953125,0.0471974874,0.5154796702,0.559,0.656,0.734
018-1,0,0.609,-0.141,0.1593570121,0.148,0.1005570691,0.01011172414,435.204,-0.379,-1.801,-0.8873837422,-0.844,0.2017029984,0.04068409957,-2423.445,1.066,0.125,0.4216514097,0.395,0.1593116559,0.02538020372,1151.53,1.161567314,5.042986389,1.953125,0.00443528469,0.09623303027,0.098,0.148,0.211,0.9736182869,4.983406943,1.953125,0.04909787291,0.2312303126,-0.957,-0.844,-0.77,0.7493119344,4.101396017,1.953125,0.01484252384,0.2413367718,0.301,0.395,0.527
030-1,0,0.5,-0.293,0.05674476013,0.051,0.1303736085,0.01699727779,121.831,-0.379,-1.406,-0.7152640894,-0.699,0.1911861845,0.03655215716,-1535.672,1.25,0.313,0.7323120633,0.715,0.2188798656,0.04790839558,1572.274,0.7427592088,3.096107973,0.9765625,0.01929294545,0.2290243194,-0.031,0.051,0.148,0.1029675893,4.130988415,2.1484375,0.09372872305,0.4503138409,-0.828,-0.699,-0.555,0.07678957614,2.362394169,2.1484375,0.1581299992,0.554149709,0.563,0.715,0.902
029-1,0,0.34,-0.23,0.06720661439,0.059,0.09130570361,0.008336731511,197.117,-0.637,-1.449,-0.9399181725,-0.93,0.1499210369,0.02247631731,-2756.78,0.742,0.082,0.3552151381,0.34,0.1070474982,0.01145916686,1041.846,0.4543650104,2.875965177,0.9765625,0.006028127704,0.1469715795,0.004,0.059,0.133,0.1117968033,2.624772217,1.7578125,0.07089367438,0.5146269479,-1.039,-0.93,-0.828,0.8114407587,3.467621812,1.7578125,0.01164323654,0.2620150439,0.273,0.34,0.43
001-1,0,0.41,-0.449,-0.007917176471,-0.004,0.1213876899,0.01473497125,-33.648,0.086,-1.133,-0.3906764706,-0.383,0.1485471844,0.02206626598,-1660.375,1.293,0.574,0.9610277647,0.957,0.08964146666,0.008035592545,4084.368,0.1521874394,1.530202132,0.5859375,0.01485351911,0.233574832,-0.086,-0.004,0.074,0.2447240449,2.664334992,1.3671875,0.01583038088,0.1909675983,-0.477,-0.383,-0.293,0.5109858603,2.608045038,1.5625,0.003093952209,0.08673969945,0.898,0.957,1.02
007-2,0,0.426,-0.637,-0.05970226662,-0.055,0.1261332919,0.01590960732,-155.405,-0.363,-1.508,-0.832671917,-0.801,0.1717234672,0.0294889492,-2167.445,1.121,0.301,0.5805712639,0.563,0.1529940461,0.02340717814,1511.227,0.5179543815,3.426964298,0.9765625,0.01385107708,0.1805687895,-0.145,-0.055,0.023,0.1943136816,3.257162383,1.953125,0.06592397812,0.3917482453,-0.932,-0.801,-0.703,0.1469023054,2.290865361,1.953125,0.05702813435,0.4309815279,0.461,0.563,0.691
