,-0.066,-0.848,0.574
5998,-0.199,-0.934,0.605
5999,-0.18,-0.883,0.598
6000,-0.172,-0.84,0.582
6001,-0.168,-0.805,0.563
6002,-0.152,-0.777,0.555
6003,-0.145,-0.758,0.559
6004,-0.129,-0.742,0.566
6005,-0.125,-0.746,0.586
6006,-0.117,-0.762,0.602
6007,-0.117,-0.77,0.617
6008,-0.141,-0.77,0.633
6009,-0.145,-0.773,0.656
6010,-0.156,-0.766,0.672
6011,-0.16,-0.762,0.691
6012,-0.148,-0.762,0.707
6013,-0.145,-0.777,0.707
6014,-0.137,-0.785,0.707
6015,-0.133,-0.805,0.703
6016,-0.137,-0.82,0.695
6017,-0.125,-0.836,0.684
6018,-0.113,-0.844,0.676
6019,-0.102,-0.836,0.668
6020,-0.094,-0.816,0.664
6021,-0.086,-0.801,0.664
6022,-0.09,-0.797,0.656
6023,-0.098,-0.809,0.656
6024,-0.09,-0.809,0.656
6025,-0.102,-0.805,0.652
6026,-0.105,-0.801,0.645
6027,-0.102,-0.785,0.645
6028,-0.098,-0.781,0.641
6029,-0.086,-0.777,0.637
6030,-0.082,-0.781,0.629
6031,-0.078,-0.781,0.625
6032,-0.074,-0.785,0.617
6033,-0.074,-0.785,0.617
6034,-0.086,-0.781,0.617
6035,-0.098,-0.781,0.617
6036,-0.094,-0.785,0.613
6037,-0.098,-0.793,0.613
6038,-0.098,-0.797,0.609
6039,-0.098,-0.809,0.613
6040,-0.098,-0.813,0.609
6041,-0.102,-0.82,0.602
6042,-0.098,-0.82,0.594
6043,-0.098,-0.813,0.59
6044,-0.105,-0.805,0.598
6045,-0.105,-0.801,0.602
6046,-0.113,-0.809,0.602
6047,-0.113,-0.82,0.594
6048,-0.121,-0.828,0.59
6049,-0.121,-0.832,0.59
6050,-0.121,-0.828,0.578
6051,-0.121,-0.828,0.574
6052,-0.117,-0.828,0.574
6053,-0.117,-0.824,0.574
6054,-0.113,-0.824,0.574
6055,-0.113,-0.832,0.574
6056,-0.109,-0.828,0.582
6057,-0.109,-0.828,0.582
6058,-0.117,-0.824,0.586
6059,-0.109,-0.824,0.59
6060,-0.109,-0.828,0.582
6061,-0.113,-0.836,0.582
6062,-0.109,-0.848,0.582
6063,-0.102,-0.852,0.578
6064,-0.098,-0.863,0.574
6065,-0.09,-0.867,0.578
6066,-0.078,-0.875,0.559
6067,-0.074,-0.895,0.539
6068,-0.063,-0.918,0.523
6069,-0.051,-0.941,0.52
6070,-0.047,-0.941,0.527
6071,-0.035,-0.93,0.547
6072,-0.035,-0.906,0.563
6073,-0.035,-0.891,0.586
6074,-0.035,-0.875,0.602
6075,-0.031,-0.855,0.617
6076,-0.023,-0.836,0.617
6077,-0.004,-0.805,0.609
6078,0.016,-0.785,0.586
6079,0.027,-0.773,0.57
6080,0.031,-0.773,0.566
6081,0.035,-0.777,0.57
6082,0.031,-0.789,0.574
6083,0.031,-0.801,0.582
6084,0.027,-0.82,0.59
6085,0.031,-0.824,0.586
6086,0.039,-0.816,0.578
6087,0.047,-0.813,0.574
6088,0.059,-0.813,0.574
6089,0.066,-0.84,0.586
6090,0.063,-0.867,0.598
6091,0.043,-0.883,0.605
6092,0.035,-0.879,0.609
6093,0.02,-0.871,0.617
6094,0.027,-0.859,0.621
6095,0.031,-0.852,0.613
6096,0.035,-0.844,0.613
6097,0.027,-0.832,0.609
6098,0.023,-0.828,0.59
6099,0.023,-0.82,0.582
6100,0.02,-0.813,0.574
6101,0.012,-0.809,0.563
6102,0.008,-0.801,0.551
6103,0.0,-0.793,0.551
6104,-0.004,-0.797,0.547
6105,-0.008,-0.793,0.543
6106,-0.004,-0.793,0.539
6107,0.008,-0.789,0.535
6108,0.008,-0.797,0.527
6109,0.023,-0.805,0.539
6110,0.027,-0.805,0.539
6111,0.023,-0.809,0.539
6112,0.023,-0.813,0.547
6113,0.016,-0.816,0.543
6114,0.008,-0.809,0.547
6115,0.0,-0.805,0.563
6116,-0.008,-0.805,0.566
6117,-0.008,-0.801,0.563
6118,-0.008,-0.805,0.566
6119,-0.012,-0.809,0.566
6120,-0.012,-0.813,0.57
6121,-0.012,-0.816,0.582
6122,-0.02,-0.828,0.59
6123,-0.023,-0.832,0.59
6124,-0.035,-0.848,0.582
6125,-0.039,-0.863,0.559
6126,-0.051,-0.906,0.535
6127,-0.074,-1.0,0.539
6128,-0.129,-1.07,0.563
6129,-0.191,-1.063,0.602
6130,-0.246,-1.02,0.648
6131,-0.281,-0.988,0.668
6132,-0.293,-0.977,0.688
6133,-0.281,-0.977,0.707
6134,-0.273,-0.98,0.711
6135,-0.262,-0.965,0.699
6136,-0.246,-0.93,0.691
6137,-0.219,-0.887,0.676
6138,-0.191,-0.832,0.668
6139,-0.18,-0.793,0.66
6140,-0.172,-0.777,0.656
6141,-0.164,-0.762,0.652
6142,-0.156,-0.75,0.648
6143,-0.16,-0.742,0.652
6144,-0.164,-0.727,0.656
6145,-0.172,-0.715,0.668
6146,-0.18,-0.707,0.684
6147,-0.18,-0.695,0.688
6148,-0.184,-0.688,0.695
6149,-0.184,-0.684,0.707
6150,-0.191,-0.688,0.715
6151,-0.195,-0.703,0.719
6152,-0.188,-0.711,0.723
6153,-0.18,-0.715,0.73
6154,-0.172,-0.723,0.734
6155,-0.16,-0.73,0.734
6156,-0.156,-0.742,0.73
6157,-0.148,-0.75,0.727
6158,-0.152,-0.754,0.723
6159,-0.145,-0.762,0.727
6160,-0.141,-0.754,0.715
6161,-0.141,-0.75,0.715
6162,-0.137,-0.75,0.719
6163,-0.133,-0.762,0.719
6164,-0.133,-0.758,0.715
6165,-0.129,-0.766,0.711
6166,-0.133,-0.766,0.703
6167,-0.137,-0.766,0.699
6168,-0.133,-0.762,0.691
6169,-0.129,-0.766,0.688
6170,-0.121,-0.762,0.684
6171,-0.125,-0.762,0.68
6172,-0.121,-0.758,0.68
6173,-0.121,-0.754,0.676
6174,-0.117,-0.75,0.684
6175,-0.121,-0.754,0.68
6176,-0.117,-0.762,0.684
6177,-0.117,-0.758,0.691
6178,-0.121,-0.754,0.684
6179,-0.117,-0.746,0.68
6180,-0.113,-0.746,0.68
6181,-0.113,-0.75,0.676
6182,-0.117,-0.75,0.66
6183,-0.113,-0.746,0.656
6184,-0.109,-0.75,0.66
6185,-0.117,-0.75,0.66
6186,-0.113,-0.75,0.664
6187,-0.109,-0.754,0.672
6188,-0.109,-0.754,0.672
6189,-0.109,-0.762,0.668
6190,-0.113,-0.762,0.66
6191,-0.113,-0.762,0.652
6192,-0.117,-0.758,0.648
6193,-0.121,-0.754,0.645
6194,-0.129,-0.75,0.648
6195,-0.133,-0.758,0.648
6196,-0.137,-0.758,0.648
6197,-0.141,-0.758,0.648
6198,-0.141,-0.758,0.652
6199,-0.129,-0.762,0.66
6200,-0.133,-0.77,0.656
6201,-0.129,-0.77,0.664
6202,-0.121,-0.773,0.668
6203,-0.113,-0.785,0.668
6204,-0.113,-0.785,0.664
6205,-0.109,-0.793,0.672
6206,-0.105,-0.801,0.676
6207,-0.094,-0.82,0.664
6208,-0.09,-0.848,0.664
6209,-0.066,-0.875,0.672
6210,-0.035,-0.887,0.668
6211,-0.016,-0.887,0.668
6212,-0.004,-0.867,0.672
6213,-0.004,-0.836,0.672
6214,-0.008,-0.805,0.672
6215,-0.023,-0.793,0.676
6216,-0.031,-0.785,0.684
6217,-0.02,-0.789,0.684
6218,-0.004,-0.789,0.695
6219,0.008,-0.785,0.691
6220,0.0,-0.762,0.676
6221,-0.016,-0.73,0.668
6222,-0.023,-0.707,0.66
6223,-0.031,-0.699,0.664
6224,-0.031,-0.691,0.672
6225,-0.023,-0.688,0.676
6226,-0.016,-0.688,0.68
6227,-0.004,-0.695,0.684
6228,0.004,-0.699,0.684
6229,0.012,-0.707,0.68
6230,0.016,-0.703,0.684
6231,0.02,-0.715,0.68
6232,0.023,-0.719,0.68
6233,0.023,-0.727,0.688
6234,0.031,-0.73,0.691
6235,0.035,-0.738,0.703
6236,0.039,-0.742,0.711
6237,0.043,-0.746,0.711
6238,0.047,-0.77,0.715
6239,0.035,-0.785,0.723
6240,0.027,-0.789,0.727
6241,0.016,-0.773,0.719
6242,0.008,-0.754,0.715
6243,0.008,-0.742,0.711
6244,0.016,-0.734,0.707
6245,0.012,-0.738,0.707
6246,-0.004,-0.742,0.711
6247,-0.023,-0.746,0.711
6248,-0.035,-0.742,0.711
6249,-0.031,-0.723,0.711
6250,-0.035,-0.727,0.707
6251,-0.035,-0.719,0.703
6252,-0.035,-0.719,0.699
6253,-0.039,-0.727,0.699
6254,-0.043,-0.727,0.703
6255,-0.047,-0.73,0.707
6256,-0.043,-0.738,0.715
6257,-0.047,-0.727,0.719
6258,-0.055,-0.715,0.727
6259,-0.047,-0.707,0.738
6260,-0.043,-0.703,0.734
6261,-0.043,-0.699,0.746
6262,-0.043,-0.695,0.75
6263,-0.043,-0.695,0.754
6264,-0.047,-0.699,0.754
6265,-0.047,-0.703,0.758
6266,-0.047,-0.707,0.754
6267,-0.043,-0.719,0.75
6268,-0.039,-0.742,0.746
6269,-0.027,-0.762,0.742
6270,-0.02,-0.781,0.734
6271,-0.02,-0.785,0.734
6272,-0.035,-0.781,0.73
6273,-0.055,-0.793,0.738
6274,-0.074,-0.793,0.742
6275,-0.098,-0.781,0.75
6276,-0.125,-0.758,0.754
6277,-0.152,-0.75,0.777
6278,-0.176,-0.75,0.785
6279,-0.184,-0.754,0.797
6280,-0.184,-0.754,0.805
6281,-0.176,-0.762,0.801
6282,-0.164,-0.754,0.793
6283,-0.156,-0.746,0.789
6284,-0.148,-0.723,0.797
6285,-0.137,-0.699,0.801
6286,-0.129,-0.684,0.805
6287,-0.117,-0.68,0.816
6288,-0.105,-0.68,0.832
6289,-0.105,-0.684,0.844
6290,-0.094,-0.672,0.855
6291,-0.082,-0.648,0.859
6292,-0.063,-0.633,0.855
6293,-0.051,-0.637,0.852
6294,-0.043,-0.656,0.84
6295,-0.047,-0.668,0.828
6296,-0.055,-0.66,0.82
6297,-0.066,-0.641,0.805
6298,-0.082,-0.621,0.801
6299,-0.098,-0.605,0.797
6300,-0.109,-0.602,0.789
6301,-0.121,-0.598,0.781
6302,-0.129,-0.59,0.785
6303,-0.129,-0.586,0.785
6304,-0.141,-0.586,0.793
6305,-0.152,-0.59,0.805
6306,-0.164,-0.594,0.816
6307,-0.168,-0.59,0.824
6308,-0.191,-0.582,0.832
6309,-0.188,-0.586,0.836
6310,-0.191,-0.582,0.832
6311,-0.184,-0.578,0.832
6312,-0.18,-0.578,0.832
6313,-0.176,-0.578,0.824
6314,-0.184,-0.574,0.824
6315,-0.191,-0.574,0.824
6316,-0.188,-0.582,0.824
6317,-0.195,-0.582,0.82
6318,-0.203,-0.586,0.82
6319,-0.211,-0.586,0.824
6320,-0.215,-0.582,0.828
6321,-0.211,-0.578,0.828
6322,-0.203,-0.578,0.828
6323,-0.191,-0.574,0.828
6324,-0.184,-0.566,0.828
6325,-0.188,-0.559,0.828
6326,-0.191,-0.555,0.824
6327,-0.184,-0.566,0.828
6328,-0.168,-0.586,0.84
6329,-0.137,-0.613,0.844
6330,-0.102,-0.637,0.844
6331,-0.07,-0.645,0.809
6332,-0.051,-0.633,0.77
6333,-0.039,-0.609,0.734
6334,-0.035,-0.605,0.699
6335,-0.039,-0.617,0.68
6336,-0.043,-0.645,0.68
6337,-0.035,-0.645,0.684
6338,-0.016,-0.629,0.684
6339,0.004,-0.621,0.68
6340,0.016,-0.625,0.672
6341,0.031,-0.633,0.66
6342,0.051,-0.664,0.656
6343,0.082,-0.703,0.664
6344,0.102,-0.734,0.664
6345,0.109,-0.766,0.672
6346,0.113,-0.781,0.691
6347,0.109,-0.777,0.711
6348,0.094,-0.762,0.727
6349,0.086,-0.746,0.742
6350,0.078,-0.734,0.746
6351,0.074,-0.719,0.754
6352,0.063,-0.707,0.754
6353,0.051,-0.695,0.75
6354,0.035,-0.68,0.754
6355,0.02,-0.656,0.77
6356,0.004,-0.629,0.785
6357,-0.016,-0.605,0.809
6358,-0.047,-0.582,0.82
6359,-0.055,-0.566,0.84
6360,-0.063,-0.547,0.848
6361,-0.059,-0.535,0.84
6362,-0.047,-0.535,0.832
6363,-0.039,-0.563,0.805
6364,-0.051,-0.605,0.781
6365,-0.078,-0.645,0.781
6366,-0.113,-0.641,0.816
6367,-0.152,-0.602,0.871
6368,-0.203,-0.57,0.906
6369,-0.258,-0.574,0.922
6370,-0.316,-0.609,0.926
6371,-0.34,-0.645,0.934
6372,-0.328,-0.656,0.945
6373,-0.305,-0.648,0.957
6374,-0.289,-0.641,0.973
6375,-0.277,-0.637,0.969
6376,-0.277,-0.637,0.961
6377,-0.281,-0.629,0.961
6378,-0.277,-0.617,0.961
6379,-0.273,-0.602,0.957
6380,-0.273,-0.574,0.965
6381,-0.285,-0.555,0.965
6382,-0.297,-0.535,0.965
6383,-0.301,-0.52,0.965
6384,-0.301,-0.512,0.953
6385,-0.301,-0.508,0.945
6386,-0.301,-0.504,0.941
6387,-0.301,-0.5,0.934
6388,-0.301,-0.496,0.93
6389,-0.301,-0.488,0.922
6390,-0.301,-0.48,0.922
6391,-0.297,-0.484,0.918
6392,-0.297,-0.488,0.914
6393,-0.293,-0.492,0.918
6394,-0.293,-0.496,0.906
6395,-0.293,-0.496,0.902
6396,-0.289,-0.492,0.902
6397,-0.281,-0.488,0.898
6398,-0.277,-0.488,0.898
6399,-0.266,-0.488,0.91
6400,-0.27,-0.496,0.918
6401,-0.273,-0.5,0.918
6402,-0.273,-0.5,0.914
6403,-0.281,-0.5,0.914
6404,-0.277,-0.5,0.914
6405,-0.273,-0.496,0.918
6406,-0.27,-0.492,0.918
6407,-0.262,-0.496,0.906
6408,-0.27,-0.496,0.902
6409,-0.25,-0.496,0.898
6410,-0.242,-0.496,0.887
6411,-0.234,-0.488,0.887
6412,-0.223,-0.484,0.879
6413,-0.211,-0.484,0.879
6414,-0.207,-0.492,0.883
6415,-0.188,-0.492,0.879
6416,-0.164,-0.508,0.879
6417,-0.129,-0.52,0.879
6418,-0.098,-0.527,0.891
6419,-0.09,-0.539,0.895
6420,-0.09,-0.539,0.883
6421,-0.094,-0.527,0.867
6422,-0.078,-0.516,0.852
6423,-0.047,-0.5,0.828
6424,-0.012,-0.484,0.805
6425,0.023,-0.469,0.773
6426,0.039,-0.465,0.762
6427,0.047,-0.453,0.746
6428,0.035,-0.457,0.727
6429,0.008,-0.473,0.719
6430,-0.02,-0.488,0.715
6431,-0.039,-0.508,0.711
6432,-0.043,-0.523,0.711
6433,-0.043,-0.527,0.715
6434,-0.051,-0.543,0.727
6435,-0.047,-0.543,0.742
6436,-0.039,-0.547,0.762
6437,-0.039,-0.551,0.781
6438,-0.039,-0.563,0.797
6439,-0.039,-0.574,0.813
6440,-0.055,-0.574,0.828
6441,-0.066,-0.582,0.824
6442,-0.086,-0.59,0.836
6443,-0.105,-0.586,0.844
6444,-0.117,-0.57,0.852
6445,-0.129,-0.551,0.852
6446,-0.148,-0.523,0.859
6447,-0.168,-0.508,0.867
6448,-0.188,-0.5,0.879
6449,-0.203,-0.496,0.902
6450,-0.219,-0.496,0.91
6451,-0.242,-0.496,0.918
6452,-0.27,-0.496,0.926
6453,-0.289,-0.492,0.934
6454,-0.313,-0.488,0.941
6455,-0.324,-0.492,0.953
6456,-0.328,-0.496,0.961
6457,-0.332,-0.496,0.961
6458,-0.344,-0.48,0.961
6459,-0.344,-0.473,0.961
6460,-0.352,-0.453,0.949
6461,-0.359,-0.434,0.938
6462,-0.359,-0.414,0.934
6463,-0.359,-0.402,0.93
6464,-0.352,-0.398,0.93
6465,-0.34,-0.41,0.934
6466,-0.324,-0.43,0.938
6467,-0.305,-0.445,0.938
6468,-0.281,-0.457,0.938
6469,-0.273,-0.473,0.938
6470,-0.27,-0.488,0.934
6471,-0.266,-0.492,0.934
6472,-0.266,-0.496,0.922
6473,-0.27,-0.496,0.922
6474,-0.27,-0.504,0.914
6475,-0.273,-0.504,0.918
6476,-0.273,-0.5,0.914
6477,-0.27,-0.5,0.91
6478,-0.266,-0.488,0.906
6479,-0.27,-0.488,0.902
6480,-0.273,-0.484,0.91
6481,-0.281,-0.48,0.914
6482,-0.285,-0.477,0.914
6483,-0.285,-0.473,0.926
6484,-0.281,-0.465,0.926
6485,-0.277,-0.461,0.93
6486,-0.273,-0.461,0.918
6487,-0.262,-0.461,0.906
6488,-0.25,-0.457,0.898
6489,-0.254,-0.457,0.902
6490,-0.25,-0.449,0.902
6491,-0.25,-0.449,0.898
6492,-0.254,-0.457,0.898
6493,-0.258,-0.457,0.91
6494,-0.258,-0.461,0.914
6495,-0.258,-0.461,0.914
6496,-0.254,-0.457,0.918
6497,-0.254,-0.449,0.91
6498,-0.254,-0.457,0.902
6499,-0.246,-0.461,0.898
6500,-0.254,-0.461,0.891
6501,-0.254,-0.465,0.883
6502,-0.254,-0.461,0.883
6503,-0.262,-0.469,0.879
6504,-0.266,-0.473,0.879
6505,-0.266,-0.477,0.875
6506,-0.266,-0.488,0.875
6507,-0.266,-0.492,0.875
6508,-0.277,-0.488,0.867
6509,-0.262,-0.488,0.875
6510,-0.262,-0.488,0.871
6511,-0.258,-0.477,0.871
6512,-0.25,-0.469,0.879
6513,-0.242,-0.461,0.887
6514,-0.238,-0.461,0.891
6515,-0.238,-0.457,0.879
6516,-0.238,-0.441,0.867
6517,-0.242,-0.43,0.863
6518,-0.254,-0.398,0.863
6519,-0.266,-0.375,0.875
6520,-0.258,-0.359,0.898
6521,-0.23,-0.359,0.922
6522,-0.199,-0.391,0.934
6523,-0.168,-0.418,0.941
6524,-0.145,-0.434,0.945
6525,-0.129,-0.426,0.953
6526,-0.133,-0.41,0.949
6527,-0.141,-0.391,0.945
6528,-0.152,-0.375,0.938
6529,-0.16,-0.363,0.934
6530,-0.172,-0.359,0.941
6531,-0.188,-0.363,0.941
6532,-0.195,-0.375,0.938
6533,-0.199,-0.379,0.934
6534,-0.211,-0.379,0.93
6535,-0.219,-0.379,0.93
6536,-0.223,-0.387,0.934
6537,-0.219,-0.395,0.934
6538,-0.215,-0.41,0.938
6539,-0.211,-0.422,0.941
6540,-0.211,-0.426,0.945
6541,-0.207,-0.422,0.938
6542,-0.203,-0.414,0.934
6543,-0.203,-0.398,0.941
6544,-0.207,-0.398,0.941
6545,-0.207,-0.395,0.941
6546,-0.211,-0.395,0.949
6547,-0.207,-0.398,0.957
6548,-0.199,-0.402,0.953
6549,-0.184,-0.402,0.953
6550,-0.172,-0.398,0.953
6551,-0.16,-0.395,0.957
6552,-0.148,-0.387,0.969
6553,-0.145,-0.387,0.973
6554,-0.152,-0.379,0.973
6555,-0.156,-0.371,0.98
6556,-0.156,-0.363,0.98
6557,-0.156,-0.359,0.984
6558,-0.172,-0.355,0.984
6559,-0.16,-0.355,0.992
6560,-0.156,-0.355,0.992
6561,-0.164,-0.355,0.988
6562,-0.172,-0.352,0.984
6563,-0.18,-0.355,0.992
6564,-0.18,-0.344,1.0
6565,-0.184,-0.348,1.012
6566,-0.176,-0.336,1.016
6567,-0.172,-0.332,1.02
6568,-0.168,-0.336,1.016
6569,-0.168,-0.336,1.012
6570,-0.164,-0.34,1.012
6571,-0.156,-0.336,1.016
6572,-0.148,-0.332,1.016
6573,-0.141,-0.324,1.012
6574,-0.129,-0.324,1.008
6575,-0.117,-0.332,1.008
6576,-0.109,-0.34,1.012
6577,-0.109,-0.344,1.008
6578,-0.113,-0.348,1.008
6579,-0.117,-0.348,1.004
6580,-0.121,-0.355,1.008
6581,-0.125,-0.363,1.008
6582,-0.129,-0.371,1.004
6583,-0.129,-0.383,1.004
6584,-0.137,-0.391,1.004
6585,-0.137,-0.391,1.004
6586,-0.145,-0.391,1.008
6587,-0.145,-0.391,1.004
6588,-0.141,-0.391,1.004
6589,-0.152,-0.395,1.004
6590,-0.152,-0.406,1.004
6591,-0.16,-0.414,1.0
6592,-0.156,-0.418,1.004
6593,-0.152,-0.418,1.004
6594,-0.156,-0.422,0.996
6595,-0.156,-0.434,0.988
6596,-0.145,-0.434,0.98
6597,-0.129,-0.441,0.973
6598,-0.113,-0.461,0.965
6599,-0.109,-0.477,0.965
6600,-0.109,-0.488,0.965
6601,-0.113,-0.504,0.965
6602,-0.125,-0.512,0.961
6603,-0.141,-0.527,0.961
6604,-0.152,-0.547,0.957
6605,-0.16,-0.559,0.961
6606,-0.164,-0.578,0.961
6607,-0.168,-0.594,0.965
6608,-0.168,-0.605,0.961
6609,-0.16,-0.613,0.961
6610,-0.16,-0.625,0.949
6611,-0.16,-0.637,0.945
6612,-0.16,-0.648,0.945
6613,-0.164,-0.652,0.93
6614,-0.168,-0.652,0.914
6615,-0.172,-0.652,0.906
6616,-0.172,-0.652,0.891
6617,-0.172,-0.648,0.871
6618,-0.172,-0.652,0.855
6619,-0.172,-0.652,0.836
6620,-0.172,-0.656,0.816
6621,-0.172,-0.66,0.797
6622,-0.172,-0.668,0.777
6623,-0.172,-0.672,0.762
6624,-0.172,-0.68,0.742
6625,-0.184,-0.676,0.727
6626,-0.184,-0.684,0.711
6627,-0.191,-0.68,0.699
6628,-0.191,-0.676,0.688
6629,-0.18,-0.676,0.684
6630,-0.168,-0.68,0.68
6631,-0.164,-0.691,0.676
6632,-0.16,-0.699,0.668
6633,-0.16,-0.703,0.668
6634,-0.156,-0.715,0.664
6635,-0.152,-0.719,0.664
6636,-0.148,-0.723,0.656
6637,-0.145,-0.73,0.645
6638,-0.148,-0.734,0.637
6639,-0.145,-0.742,0.641
6640,-0.141,-0.75,0.645
6641,-0.133,-0.762,0.645
6642,-0.133,-0.773,0.637
6643,-0.137,-0.773,0.625
6644,-0.137,-0.773,0.609
6645,-0.141,-0.777,0.605
6646,-0.141,-0.777,0.598
6647,-0.129,-0.777,0.59
6648,-0.125,-0.793,0.594
6649,-0.121,-0.801,0.594
6650,-0.117,-0.809,0.586
6651,-0.117,-0.813,0.594
6652,-0.121,-0.816,0.598
6653,-0.129,-0.828,0.59
6654,-0.125,-0.836,0.574
6655,-0.117,-0.836,0.566
6656,-0.105,-0.836,0.559
6657,-0.09,-0.84,0.563
6658,-0.09,-0.84,0.566
6659,-0.074,-0.84,0.578
6660,-0.074,-0.844,0.598
6661,-0.078,-0.832,0.605
6662,-0.086,-0.824,0.609
6663,-0.113,-0.832,0.625
6664,-0.121,-0.84,0.633
6665,-0.121,-0.844,0.641
6666,-0.109,-0.852,0.652
6667,-0.094,-0.855,0.66
6668,-0.086,-0.863,0.656
6669,-0.078,-0.855,0.656
6670,-0.086,-0.855,0.648
6671,-0.098,-0.848,0.641
6672,-0.105,-0.848,0.633
6673,-0.105,-0.844,0.629
6674,-0.105,-0.84,0.625
6675,-0.105,-0.832,0.621
6676,-0.109,-0.828,0.621
6677,-0.109,-0.816,0.617
6678,-0.117,-0.805,0.613
6679,-0.121,-0.785,0.613
6680,-0.121,-0.773,0.613
6681,-0.113,-0.777,0.613
6682,-0.121,-0.777,0.621
6683,-0.129,-0.777,0.629
6684,-0.137,-0.777,0.629
6685,-0.141,-0.781,0.633
6686,-0.141,-0.781,0.637
6687,-0.141,-0.785,0.637
6688,-0.141,-0.793,0.641
6689,-0.148,-0.805,0.645
6690,-0.152,-0.801,0.645
6691,-0.148,-0.793,0.648
6692,-0.145,-0.785,0.652
6693,-0.141,-0.781,0.652
6694,-0.141,-0.789,0.648
6695,-0.137,-0.793,0.648
6696,-0.137,-0.805,0.645
6697,-0.141,-0.805,0.645
6698,-0.133,-0.805,0.637
6699,-0.125,-0.805,0.637
6700,-0.121,-0.801,0.629
6701,-0.113,-0.805,0.629
6702,-0.105,-0.801,0.637
6703,-0.105,-0.797,0.641
6704,-0.109,-0.797,0.645
6705,-0.109,-0.805,0.645
6706,-0.113,-0.809,0.648
6707,-0.117,-0.805,0.648
6708,-0.125,-0.805,0.648
6709,-0.121,-0.813,0.66
6710,-0.129,-0.813,0.656
6711,-0.129,-0.816,0.652
6712,-0.121,-0.809,0.641
6713,-0.121,-0.809,0.637
6714,-0.113,-0.809,0.633
6715,-0.113,-0.813,0.625
6716,-0.109,-0.813,0.617
6717,-0.113,-0.805,0.617
6718,-0.109,-0.813,0.617
6719,-0.113,-0.816,0.613
6720,-0.109,-0.813,0.613
6721,-0.109,-0.813,0.609
6722,-0.109,-0.809,0.609
6723,-0.105,-0.813,0.613
6724,-0.109,-0.813,0.609
6725,-0.105,-0.813,0.609
6726,-0.105,-0.82,0.609
6727,-0.102,-0.824,0.605
6728,-0.102,-0.824,0.609
6729,-0.102,-0.824,0.609
6730,-0.098,-0.824,0.613
6731,-0.082,-0.828,0.613
6732,-0.086,-0.828,0.613
6733,-0.086,-0.82,0.613
6734,-0.094,-0.828,0.609
6735,-0.098,-0.828,0.613
6736,-0.098,-0.836,0.613
6737,-0.09,-0.828,0.613
6738,-0.086,-0.82,0.613
6739,-0.086,-0.824,0.613
6740,-0.086,-0.824,0.609
6741,-0.082,-0.824,0.613
6742,-0.082,-0.828,0.613
6743,-0.082,-0.82,0.609
6744,-0.078,-0.82,0.609
6745,-0.074,-0.82,0.605
6746,-0.074,-0.82,0.602
6747,-0.082,-0.824,0.605
6748,-0.086,-0.832,0.609
6749,-0.09,-0.836,0.613
6750,-0.086,-0.836,0.613
6751,-0.094,-0.836,0.613
6752,-0.09,-0.832,0.605
6753,-0.09,-0.828,0.605
6754,-0.086,-0.824,0.605
6755,-0.09,-0.824,0.602
6756,-0.09,-0.828,0.605
6757,-0.082,-0.832,0.609
6758,-0.09,-0.828,0.605
6759,-0.086,-0.828,0.613
6760,-0.09,-0.828,0.609
6761,-0.094,-0.828,0.609
6762,-0.098,-0.824,0.609
6763,-0.098,-0.824,0.609
6764,-0.094,-0.824,0.609
6765,-0.09,-0.828,0.605
6766,-0.09,-0.82,0.609
6767,-0.098,-0.824,0.613
6768,-0.098,-0.82,0.617
6769,-0.102,-0.828,0.625
6770,-0.098,-0.828,0.629
6771,-0.094,-0.828,0.625
6772,-0.086,-0.82,0.625
6773,-0.09,-0.816,0.629
6774,-0.09,-0.809,0.621
6775,-0.09,-0.805,0.625
6776,-0.098,-0.809,0.621
6777,-0.094,-0.82,0.617
6778,-0.094,-0.824,0.617
6779,-0.098,-0.828,0.613
6780,-0.094,-0.82,0.613
6781,-0.098,-0.816,0.617
6782,-0.102,-0.816,0.617
6783,-0.102,-0.813,0.613
6784,-0.102,-0.809,0.613
6785,-0.102,-0.816,0.613
6786,-0.098,-0.824,0.613
6787,-0.09,-0.836,0.613
6788,-0.086,-0.832,0.621
6789,-0.07,-0.824,0.625
6790,-0.074,-0.824,0.617
6791,-0.078,-0.813,0.613
6792,-0.09,-0.813,0.613
6793,-0.094,-0.82,0.613
6794,-0.094,-0.816,0.609
6795,-0.09,-0.816,0.621
6796,-0.09,-0.816,0.629
6797,-0.078,-0.816,0.633
6798,-0.074,-0.82,0.625
6799,-0.078,-0.82,0.617
